ComponentName,StatisticName,StatisticSubId,StatisticType,SimTime,Rank,Sum.u64,SumSQ.u64,Count.u64,Min.u64,Max.u64
system_pxn0_pod0_core3_core,store_l2sp,hart_0,Accumulator,5468748000,0,1138,1138,1138,1,1
system_pxn0_pod0_core3_core,atomic_l2sp,hart_0,Accumulator,5468748000,0,207,207,207,1,1
system_pxn0_pod0_core3_core,load_dram,hart_0,Accumulator,5468748000,0,19630,19630,19630,1,1
system_pxn0_pod0_core3_core,store_dram,hart_0,Accumulator,5468748000,0,1,1,1,1,1
system_pxn0_pod0_core3_core,atomic_dram,hart_0,Accumulator,5468748000,0,16544,16544,16544,1,1
system_pxn0_pod0_core3_core,load_remote_pxn,hart_0,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core3_core,store_remote_pxn,hart_0,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core3_core,atomic_remote_pxn,hart_0,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core3_core,useful_load_l1sp,hart_0,Accumulator,5468748000,0,285160,285160,285160,1,1
system_pxn0_pod0_core3_core,useful_store_l1sp,hart_0,Accumulator,5468748000,0,152639,152639,152639,1,1
system_pxn0_pod0_core3_core,useful_atomic_l1sp,hart_0,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core3_core,useful_load_l2sp,hart_0,Accumulator,5468748000,0,7862,7862,7862,1,1
system_pxn0_pod0_core3_core,useful_store_l2sp,hart_0,Accumulator,5468748000,0,1114,1114,1114,1,1
system_pxn0_pod0_core3_core,useful_atomic_l2sp,hart_0,Accumulator,5468748000,0,183,183,183,1,1
system_pxn0_pod0_core3_core,useful_load_dram,hart_0,Accumulator,5468748000,0,19600,19600,19600,1,1
system_pxn0_pod0_core3_core,useful_store_dram,hart_0,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core3_core,useful_atomic_dram,hart_0,Accumulator,5468748000,0,16512,16512,16512,1,1
system_pxn0_pod0_core3_core,pgas_translations,,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core3_core,l2sp_interarrival,,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core3_core,busy_cycles,,Accumulator,5468748000,0,1399324,1399324,1399324,1,1
system_pxn0_pod0_core3_core,stall_cycles,,Accumulator,5468748000,0,976331,8762790877,7725,1,84041
system_pxn0_pod0_core3_core,icache_miss,,Accumulator,5468748000,0,3260,3260,3260,1,1
system_pxn0_pod0_core3_core,memory_wait_cycles,,Accumulator,5468748000,0,3001525,3001525,3001525,1,1
system_pxn0_pod0_core3_core,active_idle_cycles,,Accumulator,5468748000,0,7725,7725,7725,1,1
system_pxn0_pod0_core3_core,load_latency_total,,Accumulator,5468748000,0,3001525,104043343,546102,2,622
system_pxn0_pod0_core3_core,load_request_count,,Accumulator,5468748000,0,546102,546102,546102,1,1
system_pxn0_pod0_core3_core,dram_load_latency_total,,Accumulator,5468748000,0,782516,35834804,19630,34,223
system_pxn0_pod0_core3_core,dram_load_request_count,,Accumulator,5468748000,0,19630,19630,19630,1,1
system_pxn0_pod0_core3_core,useful_busy_cycles,,Accumulator,5468748000,0,1173302,1173302,1173302,1,1
system_pxn0_pod0_core3_core,useful_memory_wait_cycles,,Accumulator,5468748000,0,2718640,2718640,2718640,1,1
system_pxn0_pod0_core3_core,useful_active_idle_cycles,,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core3_core,useful_load_latency_total,,Accumulator,5468748000,0,2718640,98013384,483070,2,223
system_pxn0_pod0_core3_core,useful_load_request_count,,Accumulator,5468748000,0,483070,483070,483070,1,1
system_pxn0_pod0_core3_core,useful_dram_load_latency_total,,Accumulator,5468748000,0,781242,35767526,19600,34,223
system_pxn0_pod0_core3_core,useful_dram_load_request_count,,Accumulator,5468748000,0,19600,19600,19600,1,1
system_pxn0_pod0_core3_core,outstanding_requests_sum,,Accumulator,5468748000,0,3547627,3547627,3547627,1,1
system_pxn0_pod0_core3_core,useful_outstanding_requests_sum,,Accumulator,5468748000,0,3201710,3201710,3201710,1,1
system_pxn0_pod0_core3_core,dram_outstanding_requests_sum,,Accumulator,5468748000,0,802146,802146,802146,1,1
system_pxn0_pod0_core3_core,useful_dram_outstanding_requests_sum,,Accumulator,5468748000,0,800842,800842,800842,1,1
system_pxn0_pod0_core4_core,load_l1sp,hart_0,Accumulator,5468748000,0,310397,310397,310397,1,1
system_pxn0_pod0_core4_core,store_l1sp,hart_0,Accumulator,5468748000,0,179247,179247,179247,1,1
system_pxn0_pod0_core4_core,atomic_l1sp,hart_0,Accumulator,5468748000,0,0,0,0,0,0
